,TP,Ramp_Up_Cons,Ramp_Down_Cons,Branch_Cons,Branch_Group_Cons,GIP/GXP_Group_Cons,Market_Node_Group_Cons,GIP/GXP_Deficit,GXP_Integrity,NI_Fast_Reserve_MW,NIFIR,NI_Sustained_Reserve_MW,NISIR,SI_Fast_Reserve_MW,SIFIR,SI_Sustained_Reserve_MW,SISIR,NI_Fast_Reserve_Deficit,NI_Sustained_Reserve_Deficit,SI_Fast_Reserve_Deficit,SI_Sustained_Reserve_Deficit
2013-08-27 21:50:00,44.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.8,3.3382300000000003,0.0449,4.2529900000000005,0.0001,0.3386,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-27 21:55:00,44.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.8,3.4340300000000004,0.0449,4.34879,0.0001,0.3386,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-27 22:00:00,45.0000,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.79,3.27666,0.0206,4.3301300000000005,0.0001,0.37692,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-27 22:05:00,45.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.79,3.2294799999999997,0.0206,4.2829500000000005,0.0001,0.37692,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-27 22:10:00,45.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.89,3.0889599999999997,0.0002,4.142430000000001,0.0001,0.37692,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-27 22:15:00,45.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.84,2.8852800000000003,0.0001,4.12,0.0001,0.37692,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-27 22:20:00,45.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.83,2.69531,0.0001,4.12,0.0001,0.37692,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-27 22:25:00,45.0000,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.9,2.69531,0.0001,4.12,0.0001,0.37692,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-27 22:30:00,46.0000,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.91,2.81305,0.0002,4.08,0.0001,0.43292,0.0001,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 22:35:00,46.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.83,2.81305,0.0002,4.08,0.0001,0.43292,0.0001,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 22:40:00,46.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.88,2.81305,0.0002,4.08,0.0001,0.43292,0.0001,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 22:45:00,46.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.89,2.81305,0.0002,4.08,0.0001,0.43292,0.0001,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 22:50:00,46.0000,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.89,2.81305,0.0002,4.08,0.0001,0.43292,0.0001,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 22:55:00,46.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.9,2.81305,0.0002,4.08,0.0001,0.43292,0.0001,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 23:00:00,47.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.94,2.8623700000000003,0.011399999999999999,3.99,0.0001,0.46695,0.0001,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 23:05:00,47.0000,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.91,2.9623700000000004,0.0206,4.09,0.0001,0.46695,0.0001,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 23:10:00,47.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,2.8623700000000003,0.011399999999999999,3.99,0.0001,0.46695,0.0001,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 23:15:00,47.0000,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.95,2.8623700000000003,0.011399999999999999,3.99,0.0001,0.46695,0.0001,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 23:20:00,47.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.88,2.8623700000000003,0.011399999999999999,3.99,0.0001,0.46695,0.0001,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 23:25:00,47.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,2.8623700000000003,0.011399999999999999,3.99,0.0001,0.46695,0.0001,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 23:30:00,48.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,2.82298,0.011399999999999999,4.03754,0.0002,0.61065,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 23:35:00,48.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,2.7754400000000006,0.011399999999999999,3.99,0.0002,0.61065,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 23:40:00,48.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,2.7754400000000006,0.011399999999999999,3.99,0.0002,0.61065,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 23:45:00,48.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,2.7754400000000006,0.011399999999999999,3.99,0.0002,0.61065,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 23:50:00,48.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,2.7754400000000006,0.011399999999999999,3.99,0.0002,0.61065,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-27 23:55:00,48.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,2.7754400000000006,0.011399999999999999,3.99,0.0002,0.61065,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 00:00:00,1.0000,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.87,2.54982,0.0274,3.69,0.009899999999999999,0.6307699999999999,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 00:05:00,1.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.85,2.54982,0.0274,3.69,0.009899999999999999,0.6307699999999999,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 00:10:00,1.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.85,2.54982,0.0274,3.69,0.009899999999999999,0.6307699999999999,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 00:15:00,1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,2.54982,0.0274,3.69,0.009899999999999999,0.6307699999999999,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 00:20:00,1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.54982,0.0274,3.69,0.009899999999999999,0.6307699999999999,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 00:25:00,1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,2.54982,0.0274,3.69,0.009899999999999999,0.6307699999999999,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 00:30:00,2.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.84,1.9685,0.011399999999999999,3.19,0.009899999999999999,0.64618,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 00:35:00,2.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.8,1.9685,0.011399999999999999,3.19,0.009899999999999999,0.64618,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 00:40:00,2.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.82,1.9685,0.011399999999999999,3.19,0.009899999999999999,0.64618,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 00:45:00,2.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.78,1.9685,0.011399999999999999,3.19,0.009899999999999999,0.64618,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 00:50:00,2.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.79,1.9685,0.011399999999999999,3.19,0.009899999999999999,0.64618,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 00:55:00,2.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.75,1.9685,0.011399999999999999,3.19,0.009899999999999999,0.64618,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 01:00:00,3.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,2.03351,0.0206,3.09,0.009899999999999999,0.6832600000000001,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 01:05:00,3.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,2.03351,0.0206,3.09,0.009899999999999999,0.6832600000000001,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 01:10:00,3.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,2.03351,0.0206,3.09,0.009899999999999999,0.6832600000000001,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 01:15:00,3.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,2.03351,0.0206,3.09,0.009899999999999999,0.6832600000000001,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 01:20:00,3.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,2.03351,0.0206,3.09,0.009899999999999999,0.6832600000000001,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 01:25:00,3.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,2.03351,0.0206,3.09,0.009899999999999999,0.6832600000000001,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 01:30:00,4.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,2.01918,0.0206,2.79,0.0098,0.71065,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 01:35:00,4.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,2.01918,0.0206,2.79,0.0098,0.71065,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 01:40:00,4.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,2.01918,0.0206,2.79,0.0098,0.71065,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 01:45:00,4.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,2.01918,0.0206,2.79,0.0098,0.71065,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 01:50:00,4.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,2.01918,0.0206,2.79,0.0098,0.71065,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 01:55:00,4.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,2.01918,0.0206,2.79,0.0098,0.71065,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 02:00:00,5.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.85,0.9422399999999999,0.0,2.48,0.0002,0.69045,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 02:05:00,5.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.8,0.9422399999999999,0.0,2.48,0.0002,0.69045,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 02:10:00,5.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.88,0.9422399999999999,0.0,2.48,0.0002,0.69045,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 02:15:00,5.0000,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.75,0.9422399999999999,0.0001,2.48,0.0005,0.69045,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 02:20:00,5.0000,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.85,0.9422399999999999,0.0001,2.48,0.0005,0.69045,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 02:25:00,5.0000,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.84,0.9422399999999999,0.0001,2.48,0.0005,0.69045,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 02:30:00,6.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.79,0.9337700000000001,0.0001,2.48,0.0005,0.71101,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 02:35:00,6.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.86,0.9337700000000001,0.0001,2.48,0.0005,0.71101,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 02:40:00,6.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.82,0.9337700000000001,0.0001,2.48,0.0005,0.71101,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 02:45:00,6.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.8,0.9337700000000001,0.0001,2.48,0.0005,0.71101,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 02:50:00,6.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.78,0.9337700000000001,0.0001,2.48,0.0005,0.71101,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 02:55:00,6.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.76,0.9337700000000001,0.0001,2.48,0.0005,0.71101,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 03:00:00,7.0000,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.86,0.95538,0.0001,2.48,0.0005,1.0189700000000002,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 03:05:00,7.0000,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.84,0.95538,0.0001,2.48,0.0005,1.0189700000000002,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 03:10:00,7.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.82,0.95538,0.0001,2.48,0.0005,1.0189700000000002,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 03:15:00,7.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.83,0.95538,0.0001,2.48,0.0005,1.0189700000000002,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 03:20:00,7.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.78,0.95538,0.0001,2.48,0.0005,1.0189700000000002,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 03:25:00,7.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.79,0.95538,0.0001,2.48,0.0005,1.0189700000000002,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 03:30:00,8.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.81,1.2985900000000001,0.0001,2.48,0.0002,0.77075,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 03:35:00,8.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.81,1.2985900000000001,0.0001,2.48,0.0002,0.77075,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 03:40:00,8.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.81,1.2985900000000001,0.0001,2.48,0.0002,0.77075,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 03:45:00,8.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.81,1.2985900000000001,0.0001,2.48,0.0002,0.77075,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 03:50:00,8.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.75,1.2985900000000001,0.0001,2.48,0.0002,0.77075,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 03:55:00,8.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.79,1.2985900000000001,0.0001,2.48,0.0002,0.77075,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 04:00:00,9.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.77,1.3728299999999998,0.0001,2.48,0.0002,0.70387,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 04:05:00,9.0000,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.75,1.3728299999999998,0.0001,2.48,0.0002,0.70387,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 04:10:00,9.0000,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.78,1.3728299999999998,0.0001,2.48,0.0002,0.70387,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 04:15:00,9.0000,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.79,1.3728299999999998,0.0001,2.48,0.0002,0.70387,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 04:20:00,9.0000,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.83,1.3728299999999998,0.0001,2.48,0.0002,0.70387,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 04:25:00,9.0000,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.76,1.3728299999999998,0.0001,2.48,0.0002,0.70387,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 04:30:00,10.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.79,1.39505,0.0001,2.48,0.0002,0.70296,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 04:35:00,10.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.76,1.39505,0.0001,2.48,0.0002,0.70296,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 04:40:00,10.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.8,1.39505,0.0001,2.48,0.0002,0.70296,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 04:45:00,10.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.82,1.39505,0.0001,2.48,0.0002,0.70296,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 04:50:00,10.0000,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.81,1.39505,0.0001,2.48,0.0002,0.70296,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 04:55:00,10.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.77,1.39505,0.0001,2.48,0.0002,0.70296,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 05:00:00,11.0000,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.91,1.5873599999999999,0.0002,2.99,0.0098,0.5885,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 05:05:00,11.0000,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.87,1.5873599999999999,0.0002,2.99,0.009899999999999999,0.5885,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 05:10:00,11.0000,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.85,1.5873599999999999,0.0002,2.99,0.009899999999999999,0.5885,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 05:15:00,11.0000,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.86,1.5873599999999999,0.0002,2.99,0.009899999999999999,0.5885,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 05:20:00,11.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.81,1.68736,0.005,3.09,0.009899999999999999,0.5885,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 05:25:00,11.0000,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.81,1.5873599999999999,0.0002,2.99,0.009899999999999999,0.5885,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 05:30:00,12.0000,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.9,1.85215,0.005,3.09,0.0098,0.6121,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 05:35:00,12.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.91,1.85215,0.005,3.09,0.0098,0.6121,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 05:40:00,12.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.87,2.25215,0.015,3.49,0.009899999999999999,0.6121,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 05:45:00,12.0000,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.85,2.25215,0.015,3.49,0.009899999999999999,0.6121,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 05:50:00,12.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.94,2.25215,0.015,3.49,0.009899999999999999,0.6121,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 05:55:00,12.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.02,2.25215,0.015,3.49,0.009899999999999999,0.6121,0.0002,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 06:00:00,13.0000,0.01,0.02,0.0,0.0,0.0,0.01,0.0,1.1,1.3539700000000001,0.0001,3.0693900000000003,0.0001,0.41317,0.0001,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 06:05:00,13.0000,0.0,0.02,0.0,0.0,0.0,0.01,0.0,1.02,1.44172,0.0001,3.19,0.0001,0.41317,0.0001,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 06:10:00,13.0000,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.92,1.7945099999999998,0.0001,3.69,0.0001,0.41317,0.0001,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 06:15:00,13.0000,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.91,1.7945099999999998,0.0001,3.69,0.0001,0.41317,0.0001,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 06:20:00,13.0000,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.89,1.7945099999999998,0.0001,3.69,0.0001,0.41317,0.0001,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 06:25:00,13.0000,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.89,1.7945099999999998,0.0001,3.69,0.0001,0.41317,0.0001,1.21,0.0002,0.0,0.0,0.0,0.0
2013-08-28 06:30:00,14.0000,0.04,0.01,0.0,0.0,0.0,0.01,0.0,1.0,3.2511,0.015,4.30227,0.0001,0.30311,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-28 06:35:00,14.0000,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.95,3.12755,0.0002,4.178719999999999,0.0001,0.30311,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-28 06:40:00,14.0000,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.92,2.82302,0.0001,4.19,0.0001,0.30311,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-28 06:45:00,14.0000,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.89,2.96061,0.0002,4.19,0.0002,0.30311,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-28 06:50:00,14.0000,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.87,3.00028,0.0002,4.19,0.0002,0.30311,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-28 06:55:00,14.0000,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.95,2.93635,0.0002,4.19,0.0002,0.30311,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-28 07:00:00,15.0000,0.04,0.01,0.0,0.0,0.0,0.01,0.0,0.9,3.4601199999999994,0.039900000000000005,4.585780000000001,0.0098,0.18163,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-28 07:05:00,15.0000,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.81,3.3609199999999997,0.0327,4.48658,0.0098,0.18163,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-28 07:10:00,15.0000,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.86,3.15644,0.0274,4.2821,0.0085,0.18163,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-28 07:15:00,15.0000,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.85,2.98254,0.0274,4.22,0.0051,0.18163,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-28 07:20:00,15.0000,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.83,3.4551099999999995,0.039900000000000005,4.58077,0.0098,0.18163,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-28 07:25:00,15.0000,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.78,3.44279,0.039900000000000005,4.56845,0.0098,0.18163,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-28 07:30:00,16.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.79,3.4538599999999997,0.0321,4.34992,0.0051,0.13849,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-28 07:35:00,16.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.8,3.4262,0.0279,4.32226,0.0051,0.13849,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-28 07:40:00,16.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.79,3.59004,0.039900000000000005,4.4861,0.0051,0.13849,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-28 07:45:00,16.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.81,3.61096,0.039900000000000005,4.50702,0.0087,0.13849,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-28 07:50:00,16.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.86,3.61111,0.039900000000000005,4.5071699999999995,0.0085,0.13849,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-28 07:55:00,16.0000,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.85,3.5230699999999997,0.039900000000000005,4.41913,0.0051,0.13849,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-28 08:00:00,17.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.8,3.6393400000000002,0.039900000000000005,4.58274,0.0051,0.14279000000000003,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-28 08:05:00,17.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.83,3.6608099999999997,0.039900000000000005,4.60421,0.0051,0.14279000000000003,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-28 08:10:00,17.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.78,3.70849,0.039900000000000005,4.65189,0.0051,0.14279000000000003,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
2013-08-28 08:15:00,17.0000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.81,3.7925800000000005,0.039900000000000005,4.7359800000000005,0.0098,0.14279000000000003,0.0001,1.21,0.0003,0.0,0.0,0.0,0.0
